fold,regime,resource_state,k,method,name,with_probe,abstention_rate,startup_mode_cpu_e,startup_mode_cpu_t,startup_mode_gpu_e,startup_mode_gpu_t,n,accuracy,balanced_accuracy,mcc,precision_migrate_gpu,recall_migrate_gpu,tp_gpu,fp_gpu,fn_gpu,tn_cpu,regret_ratio_mean,regret_ratio_median,regret_ratio_p95,regret_ratio_max,oracle_savings_captured_pct,edp_sum_js,edp_sum_ratio_vs_oracle
interpolation_fold0,interpolation,none_ready,10,model_structured,random_forest,True,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,135.5276170410993,1.0
interpolation_fold0,interpolation,none_ready,30,model_structured,random_forest,True,0.0,per_operation,per_operation,constant,constant,20,0.95,0.8333333333333333,0.7934920476158722,1.0,0.6666666666666666,2,0,1,17,1.057893368987446,1.0,1.0578933689874468,2.1578673797489176,95.0,610.7253832801448,1.3890596177995118
interpolation_fold0,interpolation,none_ready,100,model_structured,random_forest,True,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,3,0,0,17,1.0,1.0,1.0,1.0,100.0,1690.0296271762265,1.0
interpolation_fold0,interpolation,none_ready,1000,model_structured,random_forest,True,0.0,per_operation,per_operation,constant,constant,20,0.9,0.8666666666666667,0.7333333333333333,0.8,0.8,4,1,1,14,1.1845931002287795,1.0,1.2143297005629954,4.6588213375375735,90.0,89883.40276429642,1.034834437937004
interpolation_fold1,interpolation,cpu_ready,1,model_structured,ridge,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,8.244127224726086,1.0
interpolation_fold1,interpolation,cpu_ready,2,model_structured,ridge,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,32.97650889890434,1.0
interpolation_fold1,interpolation,cpu_ready,3,model_structured,ridge,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,74.19714502253477,1.0
interpolation_fold1,interpolation,cpu_ready,5,model_structured,ridge,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,1,0,0,19,1.0,1.0,1.0,1.0,100.0,180.55933995989017,1.0
interpolation_fold1,interpolation,cpu_ready,10,model_structured,ridge,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.8333333333333333,0.7934920476158722,1.0,0.6666666666666666,2,0,1,17,1.0096666885232994,1.0,1.0096666885232997,1.193333770465989,95.0,384.05931609788337,1.0730693499782176
interpolation_fold1,interpolation,cpu_ready,30,model_structured,ridge,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,3,0,0,17,1.0,1.0,1.0,1.0,100.0,1020.230199741427,1.0
interpolation_fold1,interpolation,cpu_ready,100,model_structured,ridge,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,4,0,0,16,1.0,1.0,1.0,1.0,100.0,6013.898866627013,1.0
interpolation_fold1,interpolation,cpu_ready,1000,model_structured,ridge,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,6,0,0,14,1.0,1.0,1.0,1.0,100.0,426595.8908117367,1.0
interpolation_fold1,interpolation,gpu_ready,1,model_structured,ridge,False,0.05,per_operation,per_operation,constant,constant,20,0.9,0.7222222222222222,0.4444444444444444,0.9444444444444444,0.9444444444444444,17,1,1,1,1.131693708289118,1.0,2.107891036955673,2.549210467263969,90.0,0.61622459280969,1.1816021600033686
interpolation_fold1,interpolation,gpu_ready,2,model_structured,ridge,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.875,0.8401680504168059,0.9411764705882353,1.0,16,1,0,3,1.0200166670228632,1.0,1.0200166670228636,1.4003333404572658,95.0,1.8736994407934944,1.027415684023663
interpolation_fold1,interpolation,gpu_ready,3,model_structured,ridge,False,0.05,per_operation,per_operation,constant,constant,20,0.95,0.875,0.8401680504168059,0.9411764705882353,1.0,16,1,0,3,1.0395552008319675,1.0,1.039555200831968,1.7911040166393493,95.0,4.106369238451846,1.0441958781107143
interpolation_fold1,interpolation,gpu_ready,5,model_structured,ridge,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.9,0.8660254037844386,0.9375,1.0,15,1,0,4,1.0618062442639464,1.0,1.0618062442639473,2.236124885278929,95.0,11.213020604426134,1.056956500365583
interpolation_fold1,interpolation,gpu_ready,10,model_structured,ridge,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.9666666666666667,0.8819171036881969,1.0,0.9333333333333333,14,0,1,5,1.0276117747115028,1.0,1.0276117747115032,1.552235494230056,95.0,41.639646030453584,1.0000027132639302
interpolation_fold1,interpolation,gpu_ready,30,model_structured,ridge,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,11,0,0,9,1.0,1.0,1.0,1.0,100.0,370.31690444601367,1.0
interpolation_fold1,interpolation,gpu_ready,100,model_structured,ridge,False,0.05,per_operation,per_operation,constant,constant,20,0.95,0.9545454545454546,0.9045340337332909,0.9,1.0,9,1,0,10,1.0105607910791865,1.0,1.0105607910791867,1.2112158215837323,95.0,4097.075904250776,1.0000392772467341
interpolation_fold1,interpolation,gpu_ready,1000,model_structured,ridge,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,7,0,0,13,1.0,1.0,1.0,1.0,100.0,409018.5217798264,1.0
interpolation_fold1,interpolation,none_ready,1,model_structured,ridge,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,10.262041577135918,1.0
interpolation_fold1,interpolation,none_ready,2,model_structured,ridge,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,36.39565571757142,1.0
interpolation_fold1,interpolation,none_ready,3,model_structured,ridge,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,79.01752430745908,1.0
interpolation_fold1,interpolation,none_ready,5,model_structured,ridge,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,1,0,0,19,1.0,1.0,1.0,1.0,100.0,185.15549621083542,1.0
interpolation_fold1,interpolation,none_ready,10,model_structured,ridge,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.8333333333333333,0.7934920476158722,1.0,0.6666666666666666,2,0,1,17,1.012085340962458,1.0,1.0120853409624582,1.2417068192491605,95.0,392.5866975377185,1.0908480523346524
interpolation_fold1,interpolation,none_ready,30,model_structured,ridge,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,3,0,0,17,1.0,1.0,1.0,1.0,100.0,1025.1212133088175,1.0
interpolation_fold1,interpolation,none_ready,100,model_structured,ridge,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,4,0,0,16,1.0,1.0,1.0,1.0,100.0,6027.2586393500815,1.0
interpolation_fold1,interpolation,none_ready,1000,model_structured,ridge,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,6,0,0,14,1.0,1.0,1.0,1.0,100.0,426667.6277732648,1.0
interpolation_fold1,interpolation,cpu_ready,1,model_structured,elasticnet,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,8.244127224726086,1.0
interpolation_fold1,interpolation,cpu_ready,2,model_structured,elasticnet,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,32.97650889890434,1.0
interpolation_fold1,interpolation,cpu_ready,3,model_structured,elasticnet,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,74.19714502253477,1.0
interpolation_fold1,interpolation,cpu_ready,5,model_structured,elasticnet,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.5,,,0.0,0,0,1,19,1.017599273521809,1.0,1.0175992735218091,1.351985470436177,95.0,206.10318061815204,1.1414706138377346
interpolation_fold1,interpolation,cpu_ready,10,model_structured,elasticnet,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.8333333333333333,0.7934920476158722,1.0,0.6666666666666666,2,0,1,17,1.0096666885232994,1.0,1.0096666885232997,1.193333770465989,95.0,384.05931609788337,1.0730693499782176
interpolation_fold1,interpolation,cpu_ready,30,model_structured,elasticnet,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,3,0,0,17,1.0,1.0,1.0,1.0,100.0,1020.230199741427,1.0
interpolation_fold1,interpolation,cpu_ready,100,model_structured,elasticnet,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.875,0.8401680504168059,1.0,0.75,3,0,1,16,1.0467462816378248,1.0,1.0467462816378255,1.934925632756496,95.0,6129.605585766345,1.0192398844252974
interpolation_fold1,interpolation,cpu_ready,1000,model_structured,elasticnet,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,6,0,0,14,1.0,1.0,1.0,1.0,100.0,426595.8908117367,1.0
interpolation_fold1,interpolation,gpu_ready,1,model_structured,elasticnet,False,0.0,per_operation,per_operation,constant,constant,20,0.9,0.7222222222222222,0.4444444444444444,0.9444444444444444,0.9444444444444444,17,1,1,1,1.131693708289118,1.0,2.107891036955673,2.549210467263969,90.0,0.61622459280969,1.1816021600033686
interpolation_fold1,interpolation,gpu_ready,2,model_structured,elasticnet,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.875,0.8401680504168059,0.9411764705882353,1.0,16,1,0,3,1.0200166670228632,1.0,1.0200166670228636,1.4003333404572658,95.0,1.8736994407934944,1.027415684023663
interpolation_fold1,interpolation,gpu_ready,3,model_structured,elasticnet,False,0.0,per_operation,per_operation,constant,constant,20,0.9,0.84375,0.6875,0.9375,0.9375,15,1,1,3,1.0627427741273123,1.0,1.4801190934435229,1.7911040166393493,90.0,4.106710012715141,1.044282532539587
interpolation_fold1,interpolation,gpu_ready,5,model_structured,elasticnet,False,0.05,per_operation,per_operation,constant,constant,20,0.95,0.9,0.8660254037844386,0.9375,1.0,15,1,0,4,1.0618062442639464,1.0,1.0618062442639473,2.236124885278929,95.0,11.213020604426134,1.056956500365583
interpolation_fold1,interpolation,gpu_ready,10,model_structured,elasticnet,False,0.0,per_operation,per_operation,constant,constant,20,0.9,0.8666666666666667,0.7333333333333333,0.9333333333333333,0.9333333333333333,14,1,1,4,1.1121074885427773,1.0,1.6091194333498289,2.6899142766254958,90.0,44.38645675488556,1.0659691284261898
interpolation_fold1,interpolation,gpu_ready,30,model_structured,elasticnet,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,11,0,0,9,1.0,1.0,1.0,1.0,100.0,370.31690444601367,1.0
interpolation_fold1,interpolation,gpu_ready,100,model_structured,elasticnet,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,9,0,0,11,1.0,1.0,1.0,1.0,100.0,4096.914988709916,1.0
interpolation_fold1,interpolation,gpu_ready,1000,model_structured,elasticnet,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,7,0,0,13,1.0,1.0,1.0,1.0,100.0,409018.5217798264,1.0
interpolation_fold1,interpolation,none_ready,1,model_structured,elasticnet,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,10.262041577135918,1.0
interpolation_fold1,interpolation,none_ready,2,model_structured,elasticnet,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,36.39565571757142,1.0
interpolation_fold1,interpolation,none_ready,3,model_structured,elasticnet,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,79.01752430745908,1.0
interpolation_fold1,interpolation,none_ready,5,model_structured,elasticnet,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.5,,,0.0,0,0,1,19,1.0196846102611086,1.0,1.0196846102611088,1.393692205222169,95.0,213.7260248355909,1.1543055929175463
interpolation_fold1,interpolation,none_ready,10,model_structured,elasticnet,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.8333333333333333,0.7934920476158722,1.0,0.6666666666666666,2,0,1,17,1.012085340962458,1.0,1.0120853409624582,1.2417068192491605,95.0,392.5866975377185,1.0908480523346524
interpolation_fold1,interpolation,none_ready,30,model_structured,elasticnet,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,3,0,0,17,1.0,1.0,1.0,1.0,100.0,1025.1212133088175,1.0
interpolation_fold1,interpolation,none_ready,100,model_structured,elasticnet,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.875,0.8401680504168059,1.0,0.75,3,0,1,16,1.0474354156564654,1.0,1.0474354156564663,1.948708313129311,95.0,6144.671107771505,1.0194802439130246
interpolation_fold1,interpolation,none_ready,1000,model_structured,elasticnet,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,6,0,0,14,1.0,1.0,1.0,1.0,100.0,426667.6277732648,1.0
interpolation_fold1,interpolation,cpu_ready,1,model_structured,huber,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,8.244127224726086,1.0
interpolation_fold1,interpolation,cpu_ready,2,model_structured,huber,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,32.97650889890434,1.0
interpolation_fold1,interpolation,cpu_ready,3,model_structured,huber,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,74.19714502253477,1.0
interpolation_fold1,interpolation,cpu_ready,5,model_structured,huber,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.9736842105263157,0.6882472016116853,0.5,1.0,1,1,0,18,1.0128428667072489,1.0,1.012842866707249,1.2568573341449794,95.0,197.55244216856212,1.094113670400251
interpolation_fold1,interpolation,cpu_ready,10,model_structured,huber,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,3,0,0,17,1.0,1.0,1.0,1.0,100.0,357.90726489921593,1.0
interpolation_fold1,interpolation,cpu_ready,30,model_structured,huber,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,3,0,0,17,1.0,1.0,1.0,1.0,100.0,1020.230199741427,1.0
interpolation_fold1,interpolation,cpu_ready,100,model_structured,huber,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,4,0,0,16,1.0,1.0,1.0,1.0,100.0,6013.898866627013,1.0
interpolation_fold1,interpolation,cpu_ready,1000,model_structured,huber,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,6,0,0,14,1.0,1.0,1.0,1.0,100.0,426595.8908117367,1.0
interpolation_fold1,interpolation,gpu_ready,1,model_structured,huber,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.9722222222222222,0.7934920476158722,1.0,0.9444444444444444,17,0,1,2,1.0774605233631984,1.0,1.0774605233631995,2.549210467263969,95.0,0.5215923053848183,1.0001460536875648
interpolation_fold1,interpolation,gpu_ready,2,model_structured,huber,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.875,0.8401680504168059,0.9411764705882353,1.0,16,1,0,3,1.0200166670228632,1.0,1.0200166670228636,1.4003333404572658,95.0,1.8736994407934944,1.027415684023663
interpolation_fold1,interpolation,gpu_ready,3,model_structured,huber,False,0.05,per_operation,per_operation,constant,constant,20,0.95,0.875,0.8401680504168059,0.9411764705882353,1.0,16,1,0,3,1.0395552008319675,1.0,1.039555200831968,1.7911040166393493,95.0,4.106369238451846,1.0441958781107143
interpolation_fold1,interpolation,gpu_ready,5,model_structured,huber,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.9,0.8660254037844386,0.9375,1.0,15,1,0,4,1.0618062442639464,1.0,1.0618062442639473,2.236124885278929,95.0,11.213020604426134,1.056956500365583
interpolation_fold1,interpolation,gpu_ready,10,model_structured,huber,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.9666666666666667,0.8819171036881969,1.0,0.9333333333333333,14,0,1,5,1.0276117747115028,1.0,1.0276117747115032,1.552235494230056,95.0,41.639646030453584,1.0000027132639302
interpolation_fold1,interpolation,gpu_ready,30,model_structured,huber,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,11,0,0,9,1.0,1.0,1.0,1.0,100.0,370.31690444601367,1.0
interpolation_fold1,interpolation,gpu_ready,100,model_structured,huber,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.9545454545454546,0.9045340337332909,0.9,1.0,9,1,0,10,1.0105607910791865,1.0,1.0105607910791867,1.2112158215837323,95.0,4097.075904250776,1.0000392772467341
interpolation_fold1,interpolation,gpu_ready,1000,model_structured,huber,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,7,0,0,13,1.0,1.0,1.0,1.0,100.0,409018.5217798264,1.0
interpolation_fold1,interpolation,none_ready,1,model_structured,huber,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,10.262041577135918,1.0
interpolation_fold1,interpolation,none_ready,2,model_structured,huber,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,36.39565571757142,1.0
interpolation_fold1,interpolation,none_ready,3,model_structured,huber,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,79.01752430745908,1.0
interpolation_fold1,interpolation,none_ready,5,model_structured,huber,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.9736842105263157,0.6882472016116853,0.5,1.0,1,1,0,18,1.0128091186013666,1.0,1.0128091186013668,1.2561823720273328,95.0,202.11305105539012,1.0915854791868842
interpolation_fold1,interpolation,none_ready,10,model_structured,huber,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,3,0,0,17,1.0,1.0,1.0,1.0,100.0,359.891276055815,1.0
interpolation_fold1,interpolation,none_ready,30,model_structured,huber,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,3,0,0,17,1.0,1.0,1.0,1.0,100.0,1025.1212133088175,1.0
interpolation_fold1,interpolation,none_ready,100,model_structured,huber,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,4,0,0,16,1.0,1.0,1.0,1.0,100.0,6027.2586393500815,1.0
interpolation_fold1,interpolation,none_ready,1000,model_structured,huber,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,6,0,0,14,1.0,1.0,1.0,1.0,100.0,426667.6277732648,1.0
interpolation_fold1,interpolation,cpu_ready,1,model_structured,tree,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,8.244127224726086,1.0
interpolation_fold1,interpolation,cpu_ready,2,model_structured,tree,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,32.97650889890434,1.0
interpolation_fold1,interpolation,cpu_ready,3,model_structured,tree,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,74.19714502253477,1.0
interpolation_fold1,interpolation,cpu_ready,5,model_structured,tree,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.5,,,0.0,0,0,1,19,1.017599273521809,1.0,1.0175992735218091,1.351985470436177,95.0,206.10318061815204,1.1414706138377346
interpolation_fold1,interpolation,cpu_ready,10,model_structured,tree,False,0.0,per_operation,per_operation,constant,constant,20,0.85,0.5,,,0.0,0,0,3,17,1.225788790513779,1.0,2.2618180748703463,4.160557625498627,85.0,824.4127224726082,2.303425505220624
interpolation_fold1,interpolation,cpu_ready,30,model_structured,tree,False,0.0,per_operation,per_operation,constant,constant,20,0.9,0.6666666666666666,0.5461186812727502,1.0,0.3333333333333333,1,0,2,17,1.4165265104914877,1.0,3.756249180026041,6.730838354791365,90.0,4097.265048882904,4.016020158902705
interpolation_fold1,interpolation,cpu_ready,100,model_structured,tree,False,0.1,per_operation,per_operation,constant,constant,20,0.85,0.625,0.4588314677411235,1.0,0.25,1,0,3,16,1.903446610010287,1.0,6.843876674092184,12.592699516649557,85.0,44165.620513857146,7.343924713956506
interpolation_fold1,interpolation,cpu_ready,1000,model_structured,tree,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.9166666666666667,0.8819171036881969,1.0,0.8333333333333334,5,0,1,14,1.1213999451828258,1.0,1.1213999451828274,3.4279989036565137,95.0,433678.9323418175,1.0166036328118468
interpolation_fold1,interpolation,gpu_ready,1,model_structured,tree,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.9722222222222222,0.7934920476158722,1.0,0.9444444444444444,17,0,1,2,1.0774605233631984,1.0,1.0774605233631995,2.549210467263969,95.0,0.5215923053848183,1.0001460536875648
interpolation_fold1,interpolation,gpu_ready,2,model_structured,tree,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.875,0.8401680504168059,0.9411764705882353,1.0,16,1,0,3,1.0200166670228632,1.0,1.0200166670228636,1.4003333404572658,95.0,1.8736994407934944,1.027415684023663
interpolation_fold1,interpolation,gpu_ready,3,model_structured,tree,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,16,0,0,4,1.0,1.0,1.0,1.0,100.0,3.9325660295476235,1.0
interpolation_fold1,interpolation,gpu_ready,5,model_structured,tree,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.9,0.8660254037844386,0.9375,1.0,15,1,0,4,1.0112980991930651,1.0,1.0112980991930653,1.2259619838613038,95.0,10.60915775113829,1.0000354627051373
interpolation_fold1,interpolation,gpu_ready,10,model_structured,tree,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.9,0.8660254037844386,0.9375,1.0,15,1,0,4,1.060450265868443,1.0,1.0604502658684438,2.2090053173688604,95.0,41.64400164061925,1.0001073160259326
interpolation_fold1,interpolation,gpu_ready,30,model_structured,tree,False,0.0,per_operation,per_operation,constant,constant,20,0.7,0.696969696969697,0.3939393939393939,0.7272727272727273,0.7272727272727273,8,3,3,6,1.6144087432976046,1.0,3.800244971997895,5.450207582508397,70.0,379.375869101595,1.0244627359616039
interpolation_fold1,interpolation,gpu_ready,100,model_structured,tree,False,0.0,per_operation,per_operation,constant,constant,20,0.75,0.7525252525252526,0.502518907629606,0.7,0.7777777777777778,7,3,2,8,1.7573603254787051,1.0,4.876190981080397,5.844859430310296,75.0,4182.198126564966,1.0208164284809593
interpolation_fold1,interpolation,gpu_ready,1000,model_structured,tree,False,0.0,per_operation,per_operation,constant,constant,20,0.75,0.7417582417582418,0.47075654176200415,0.625,0.7142857142857143,5,3,2,10,1.972155738589592,1.0,5.27986551561549,9.26218650966248,75.0,417038.6998649883,1.0196083493976322
interpolation_fold1,interpolation,none_ready,1,model_structured,tree,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,10.262041577135918,1.0
interpolation_fold1,interpolation,none_ready,2,model_structured,tree,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,36.39565571757142,1.0
interpolation_fold1,interpolation,none_ready,3,model_structured,tree,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,79.01752430745908,1.0
interpolation_fold1,interpolation,none_ready,5,model_structured,tree,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.5,,,0.0,0,0,1,19,1.0196846102611086,1.0,1.0196846102611088,1.393692205222169,95.0,213.7260248355909,1.1543055929175463
interpolation_fold1,interpolation,none_ready,10,model_structured,tree,False,0.0,per_operation,per_operation,constant,constant,20,0.85,0.5,,,0.0,0,0,3,17,1.2314330364526822,1.0,2.2655671151586327,4.224487887950698,85.0,839.0417290213335,2.331375570468698
interpolation_fold1,interpolation,none_ready,30,model_structured,tree,False,0.0,per_operation,per_operation,constant,constant,20,0.9,0.6666666666666666,0.5461186812727502,1.0,0.3333333333333333,1,0,2,17,1.418972982548352,1.0,3.8021884131146946,6.731442505893328,90.0,4121.8732968616205,4.020864306921632
interpolation_fold1,interpolation,none_ready,100,model_structured,tree,False,0.1,per_operation,per_operation,constant,constant,20,0.85,0.625,0.4588314677411235,1.0,0.25,1,0,3,16,1.9054669502469117,1.0,6.868864311803067,12.593038717128238,85.0,44246.262618673616,7.341026039566917
interpolation_fold1,interpolation,none_ready,1000,model_structured,tree,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.9166666666666667,0.8819171036881969,1.0,0.8333333333333334,5,0,1,14,1.1223501358221994,1.0,1.1223501358222012,3.4470027164439885,95.0,433806.10787665,1.0167307750546726
interpolation_fold1,interpolation,cpu_ready,1,model_structured,random_forest,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,8.244127224726086,1.0
interpolation_fold1,interpolation,cpu_ready,2,model_structured,random_forest,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,32.97650889890434,1.0
interpolation_fold1,interpolation,cpu_ready,3,model_structured,random_forest,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,74.19714502253477,1.0
interpolation_fold1,interpolation,cpu_ready,5,model_structured,random_forest,False,0.05,per_operation,per_operation,constant,constant,20,0.95,0.5,,,0.0,0,0,1,19,1.017599273521809,1.0,1.0175992735218091,1.351985470436177,95.0,206.10318061815204,1.1414706138377346
interpolation_fold1,interpolation,cpu_ready,10,model_structured,random_forest,False,0.0,per_operation,per_operation,constant,constant,20,0.9,0.6666666666666666,0.5461186812727502,1.0,0.3333333333333333,1,0,2,17,1.1676945697982308,1.0,1.341694963217623,4.160557625498627,90.0,682.1892933671987,1.906050422193297
interpolation_fold1,interpolation,cpu_ready,30,model_structured,random_forest,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,3,0,0,17,1.0,1.0,1.0,1.0,100.0,1020.230199741427,1.0
interpolation_fold1,interpolation,cpu_ready,100,model_structured,random_forest,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.875,0.8401680504168059,1.0,0.75,3,0,1,16,1.0467462816378248,1.0,1.0467462816378255,1.934925632756496,95.0,6129.605585766345,1.0192398844252974
interpolation_fold1,interpolation,cpu_ready,1000,model_structured,random_forest,False,0.0,per_operation,per_operation,constant,constant,20,1.0,1.0,1.0,1.0,1.0,6,0,0,14,1.0,1.0,1.0,1.0,100.0,426595.8908117367,1.0
interpolation_fold1,interpolation,gpu_ready,1,model_structured,random_forest,False,0.0,per_operation,per_operation,constant,constant,20,0.95,0.9722222222222222,0.7934920476158722,1.0,0.9444444444444444,17,0,1,2,1.0774605233631984,1.0,1.0774605233631995,2.549210467263969,95.0,0.5215923053848183,1.0001460536875648
