run_id,repetition,kernel_ref,node_id,phase_label_hint,phase_label_train,freq_level_id,freq_khz_requested,freq_khz_applied,freq_khz_observed,window_index,t_start_ns,t_end_ns,delta_t_ns,delta_instructions,delta_cycles,delta_cache_references,delta_cache_misses,delta_stalled_cycles_backend,stall_backend_ratio,delta_l2_lines_in_all,bytes_moved_l2_proxy,ipc,llc_miss_rate,mpki,ips,ipc_relative,mpki_relative,miss_rate_relative,delta_running_ns,delta_enabled_ns,running_ratio,pkg_delta_uj,dram_delta_uj,power_w,energy_valid,flops_window_estimate,bytes_moved_window,operational_intensity,i_ridge_used,roofline_calibration_ref,node_profile_ref,calibration_ref,binary_checksum,quality_status
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2370,5351121553781753,5351121554781948,1000195,63237816,20863782,48125,36412,2388102,0.11446160624185969,47871,3063744,3.0309852739067153,0.756612987012987,0.5757947111898994,63225487030.029144,,,,6003139,6003139,1.0,118652,6258,118.62910458281551,1,29766119.63077463,2330368,12.773141250984663,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2371,5351121554781948,5351121555781792,999844,63149035,20842119,48653,38498,2425536,0.11637665056993485,48643,3113152,3.029875944955501,0.7912770024458924,0.6096371860630966,63158887786.4947,,,,5996350,5996350,1.0,111267,7374,111.24185933978923,1,29724330.30226683,2463872,12.0640724446184,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2372,5351121555781792,5351121556782049,1000257,55247273,20856160,46964,38084,4506644,0.21608215510429532,47200,3020800,2.648966684183474,0.810919001788604,0.6893371913578431,55233078098.92857,,,,6001317,6001317,1.0,124755,7375,124.77995599119825,1,26004960.97765402,2437376,10.669244703178345,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2373,5351121556782049,5351121557782119,1000070,63419619,20848458,47719,40569,2258151,0.10831261477467542,47588,3045632,3.041933317082731,0.850164504704625,0.6396916386394563,63415179937.40438,,,,5999176,5999176,1.0,130371,6762,130.36018010505128,1,29851694.5318312,2596416,11.497269517608581,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2374,5351121557782119,5351121558782458,1000339,63406047,20864485,48786,41887,2330276,0.11168624579039454,48840,3125760,3.0389461805551394,0.8585864797277908,0.6606152249169547,63384559634.28397,,,,6002056,6002056,1.0,121094,7528,121.13142961175002,1,29845306.174339082,2680768,11.133117887985488,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2375,5351121558782458,5351121559782114,999656,63447297,20846172,48320,42323,2282246,0.10948034008354147,48359,3094976,3.0435946225522845,0.8758899006622517,0.6670575737844278,63469130380.85101,,,,5997517,5997517,1.0,118407,7298,118.27063395904521,1,29864722.60128794,2708672,11.025595790589609,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2376,5351121559782114,5351121560782041,999927,63368941,20850358,48310,42671,2300064,0.11031292604184542,48005,3072320,3.039225561498752,0.8832746843303664,0.6733740429716191,63373567270.410736,,,,5999351,5999351,1.0,111572,7558,111.60537000563168,1,29827840.333409034,2730944,10.922172088995246,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2377,5351121560782041,5351121561781919,999878,63164346,20850393,48896,43946,2351559,0.11278247848853497,49210,3149440,3.0294079349007954,0.89876472513089,0.6957406002430548,63172052990.464836,,,,5999292,5999292,1.0,124268,6579,124.35529741878798,1,29731537.209248986,2812544,10.571047851784359,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2378,5351121561781919,5351121562781564,999645,63445141,20864746,48455,43185,2295956,0.11003996885464122,48354,3094656,3.040781852796099,0.891239294190486,0.6806667826618905,63467672023.56837,,,,6000095,6000095,1.0,119201,7100,119.26778996237893,1,29863707.769372746,2763840,10.805150721233048,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2379,5351121562781564,5351121563781547,999983,63258897,20843456,48491,44004,2350550,0.11277160563008361,48574,3108736,3.0349524090438744,0.9074673650780557,0.695617566648372,63259972419.53113,,,,5998719,5998719,1.0,123535,8323,123.49338273001999,1,29776042.48402333,2816256,10.572917548697038,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2380,5351121563781547,5351121564781631,1000084,63532407,20859815,48240,43619,2264698,0.10856750167726799,48264,3088896,3.045684106019157,0.9042081260364843,0.6865630008320005,63527070726.059006,,,,6001021,6001021,1.0,111572,5722,111.62703212683854,1,29904783.985472605,2791616,10.71235584889634,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2381,5351121564781631,5351121565781615,999984,63423995,20864924,48075,43603,2271420,0.10886308524296566,47972,3070208,3.0397424404709072,0.9069786791471659,0.6874842872953683,63425009800.15681,,,,5999288,5999288,1.0,118530,8400,118.5733978636181,1,29853754.320542186,2790592,10.698000395809272,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2382,5351121565781615,5351121566781558,999943,63232825,20841050,48757,44229,2318319,0.11123810940427666,48736,3119104,3.0340517872180146,0.9071312837131079,0.6994626604141125,63236429476.480156,,,,5997803,5997803,1.0,124023,6670,123.96448876130465,1,29763770.36078913,2830656,10.514795991031454,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2383,5351121566781558,5351121567781642,1000084,63418496,20870502,48281,43466,2314321,0.11088957036107708,48307,3091648,3.0386665351892352,0.9002713282657774,0.6853836458057915,63413169293.77932,,,,6002091,6002091,1.0,118286,8400,118.36826594483166,1,29851165.93431693,2781824,10.730788840098054,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2384,5351121567781642,5351121568781454,999812,63491374,20849291,48296,43756,2264447,0.10861026401329427,48717,3117888,3.0452533853549264,0.9059963558058638,0.6891644839817138,63503312622.77308,,,,5997832,5997832,1.0,124267,6640,124.13938471251555,1,29885469.700697027,2800384,10.67191845857462,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2385,5351121568781454,5351121569781552,1000098,63241770,20866122,49024,44658,2336391,0.11197054248987905,48747,3119808,3.030834862366855,0.9109415796344648,0.7061472188397004,63235572913.85444,,,,6000778,6000778,1.0,123596,7696,123.68307288330985,1,29767980.783554163,2858112,10.415260417910202,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2386,5351121569781552,5351121570781800,1000248,63376659,20859198,48529,43857,2316350,0.1110469347862751,48495,3103680,3.038307561009776,0.9037276679923345,0.6920055536534357,63360945485.51959,,,,6001412,6001412,1.0,118774,7008,118.58639632102015,1,29831473.20572882,2806848,10.628104267038621,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2387,5351121570781800,5351121571781357,999557,63294073,20852597,49194,44336,2316783,0.111102852081206,49088,3141632,3.035308887425389,0.901248119689393,0.7004763305404599,63322124701.242645,,,,5997032,5997032,1.0,123840,7726,123.94771056047705,1,29792599.871522795,2837504,10.49957986720822,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2388,5351121571781357,5351121572781551,1000194,63567559,20855744,48585,43527,2236399,0.10723180146438314,48561,3107904,3.0479641004415856,0.8958937943809818,0.6847360616757362,63555229285.51861,,,,6000932,6000932,1.0,131225,8079,131.17764487020187,1,29921330.076141853,2785728,10.740937405282157,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2389,5351121572781551,5351121573781478,999927,63531457,20859297,48408,43698,2260983,0.108392099695402,48475,3102400,3.045714196408441,0.9027020327218641,0.6878167456477505,63536095134.94485,,,,6000108,6000108,1.0,123657,7695,123.72987689749263,1,29904336.819276206,2796672,10.692829484214169,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2390,5351121573781478,5351121574781729,1000251,63309703,20864046,49202,44520,2323698,0.11137331656573227,49145,3145280,3.0343924184216235,0.9048412666151783,0.7032097433785149,63293816252.12072,,,,6002077,6002077,1.0,113037,7635,112.95454318347606,1,29799956.932206694,2849280,10.458767454306594,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2391,5351121574781729,5351121575781422,999693,63608636,20844416,48424,44222,2226565,0.10681829608466843,48458,3101312,3.0515911791436134,0.913224847183215,0.6952200641434915,63628169848.14338,,,,5997137,5997137,1.0,118713,6319,118.33303263221795,1,29940665.07177284,2830208,10.578962772973874,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2392,5351121575781422,5351121576781633,1000211,63297818,20861204,49180,45082,2334267,0.1118951235988105,49255,3152320,3.034236087236384,0.91667344448963,0.7122204433650461,63284464977.88966,,,,6001396,6001396,1.0,111511,7635,112.00572930634614,1,29794362.647739124,2885248,10.326447725720328,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2393,5351121576781633,5351121577781518,999885,63465456,20848535,48378,44329,2276261,0.10918086090941162,48357,3094848,3.0441206540411594,0.9163049319938815,0.6984744582942886,63472755366.86719,,,,5998765,5998765,1.0,135498,7344,135.31964870300945,1,29873270.06545677,2837056,10.529672331267614,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2394,5351121577781518,5351121578781864,1000346,63623744,20871136,48509,43913,2258639,0.10821830685210426,48492,3103488,3.0484082898027207,0.9052546950050506,0.6901983008104647,63601737798.72164,,,,6002792,6002792,1.0,119506,8369,119.6809735833789,1,29947776.426399346,2810432,10.655933474426474,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2395,5351121578781864,5351121579781429,999565,63289220,20838110,48831,44402,2327573,0.11169789390688503,48788,3122432,3.0371861939494513,0.9092994204501239,0.7015728744958462,63316762791.81444,,,,5996687,5996687,1.0,123901,6625,123.81432996902168,1,29790315.558311094,2841728,10.483169240093032,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2396,5351121579781429,5351121580781646,1000217,63529326,20865713,48180,44236,2281254,0.10933026827312348,48170,3082880,3.0446755402032033,0.918140307181403,0.6963083474236764,63515543127.1414,,,,6001605,6001605,1.0,107727,7221,107.80537450726679,1,29903333.7548925,2831104,10.562428563165641,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2397,5351121580781646,5351121581781501,999855,63367154,20846564,48597,44782,2307531,0.11069119112387057,48584,3109376,3.0396929681073583,0.9214972117620429,0.7067068216445385,63376343569.81762,,,,5998423,5998423,1.0,136108,8354,136.0814641144977,1,29826999.190258548,2866048,10.407013138041842,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2398,5351121581781501,5351121582781498,999997,63293001,20858546,48586,44568,2317503,0.11110568301357152,48594,3110016,3.034391802765159,0.917301280204174,0.7041536867559811,63293190879.57263,,,,5999919,5999919,1.0,111328,5952,111.30640655712791,1,29792095.27977276,2852352,10.444747099857507,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2399,5351121582781498,5351121583781567,1000069,63523506,20860186,48412,44595,2260249,0.10835229369479256,48359,3094976,3.0452032402779152,0.9211559117574155,0.7020235942266789,63519123180.50055,,,,6000503,6000503,1.0,130554,7833,130.61878691831149,1,29900594.273562986,2854080,10.476438738074261,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2400,5351121583781567,5351121584781618,1000051,63341277,20834395,49192,44765,2335247,0.11208614409009716,49399,3161536,3.0402263660643856,0.9100056919824362,0.706727147291331,63338046759.61526,,,,6000545,6000545,1.0,111511,6993,111.48558128746646,1,29814818.853769924,2864960,10.406713829781193,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2401,5351121584781618,5351121585781569,999951,63161013,20861318,48484,44409,2307057,0.11059018418682846,48451,3100864,3.027661675067702,0.9159516541539477,0.703107785810845,63164108041.29402,,,,5999541,5999541,1.0,111022,5829,111.00501623251643,1,29729968.361951515,2842176,10.460284078801424,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2402,5351121585781569,5351121586781757,1000188,63468814,20853317,48233,44509,2263702,0.10855356967910669,48126,3080064,3.0435836178963758,0.9227914498372484,0.7012735419949709,63456884105.78812,,,,6001230,6001230,1.0,131226,7436,131.19608729209742,1,29874850.680285722,2848576,10.487643889538395,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
pacca_ref_full_20260806__npb_bt__REF__rep01,1,npb_bt,pacca-a100,intermedio,compute_bound,REF,,,2261000,2403,5351121586781757,5351121587781522,999765,63173517,20854135,49027,45400,2344405,0.11241919168548588,49218,3149952,3.029304116425831,0.9260203561302955,0.7186555720809401,63188366266.07253,,,,5998431,5998431,1.0,111633,8002,111.64684420868187,1,29735854.01049863,2905600,10.23398059282029,1.2298192786552977,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/roofline_calibration.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_ref_full_20260806/calibration_references.json,{'pacca-a100': 'sha256:9d07435d10dab4eec6c494df502c074dd9261088cc9c96f32ad1c17e86b6590c'},ok
