run_id,repetition,kernel_ref,node_id,phase_label_hint,phase_label_train,freq_level_id,freq_khz_requested,freq_khz_applied,freq_khz_observed,window_index,t_start_ns,t_end_ns,delta_t_ns,delta_instructions,delta_cycles,delta_cache_references,delta_cache_misses,delta_stalled_cycles_backend,stall_backend_ratio,delta_l2_lines_in_all,bytes_moved_l2_proxy,ipc,llc_miss_rate,mpki,ips,ipc_relative,mpki_relative,miss_rate_relative,delta_running_ns,delta_enabled_ns,running_ratio,pkg_delta_uj,dram_delta_uj,power_w,energy_valid,flops_window_estimate,bytes_moved_window,operational_intensity,i_ridge_used,roofline_calibration_ref,node_profile_ref,calibration_ref,binary_checksum,quality_status,gpu_power_mw,gpu_util_pct
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,0,,5511638382333045,,,,,,,,,,,,,,,,,,,,,,,0,,,,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},first_sample_no_delta,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,1,5511638382333045,5511638389658929,7325884,4159182,3432867,44924,33578,1733748,0.5050437433200878,44670,2858880,1.2115767957220598,0.7474401210934022,8.073222090305258,567737900.2998136,,,,4500787,4500787,1.0,,,,0,,2148992,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,2,5511638389658929,5511638389668837,9908,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,3,5511638389668837,5511638389673247,4410,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,4,5511638389673247,5511638389677420,4173,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,5,5511638389677420,5511638389681876,4456,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,6,5511638389681876,5511638389686017,4141,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,7,5511638389686017,5511638389690192,4175,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,8,5511638389690192,5511638390385700,695508,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,9,5511638390385700,5511638391389117,1003417,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,10,5511638391389117,5511638392388795,999678,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,11,5511638392388795,5511638393388725,999930,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,12,5511638393388725,5511638394385587,996862,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,13,5511638394385587,5511638395388621,1003034,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,14,5511638395388621,5511638396385628,997007,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,15,5511638396385628,5511638397388825,1003197,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,16,5511638397388825,5511638398385408,996583,0,0,0,0,0,,0,0,,,,0.0,,,,0,0,0.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},pmu_degraded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,17,5511638398385408,5511638399388848,1003440,179493,127801,2962,375,65100,0.509385685558016,3037,194368,1.4044725784618273,0.12660364618501013,2.089217963931741,178877660.8466874,,,,383639,383639,1.0,,,,0,,24000,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,18,5511638399388848,5511638400385443,996595,285801,432826,6260,2292,274604,0.6344443263574739,6271,401344,0.6603138443623997,0.3661341853035144,8.019566061700274,286777477.31024134,,,,996008,996008,1.0,,,,0,,146688,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,19,5511638400385443,5511638401385309,999866,24091,51337,600,400,34509,0.6722052320938114,615,39360,0.46927167539980913,0.6666666666666666,16.60371092939272,24094228.62663597,,,,999637,999637,1.0,,,,0,,25600,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,20,5511638401385309,5511638402388274,1002965,4395,12871,140,111,10395,0.8076295548131458,138,8832,0.34146530961075283,0.7928571428571428,25.25597269624573,4382007.348212549,,,,1004259,1004259,1.0,,,,0,,7104,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,21,5511638402388274,5511638403385549,997275,10671,28499,426,345,22186,0.7784834555598442,428,27392,0.374434190673357,0.8098591549295775,32.330615687377005,10700157.930360232,,,,996929,996929,1.0,,,,0,,22080,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,22,5511638403385549,5511638404388778,1003229,0,0,0,0,0,,0,0,,,,0.0,,,,1004272,1004272,1.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,23,5511638404388778,5511638405385457,996679,0,0,0,0,0,,0,0,,,,0.0,,,,995095,995095,1.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,24,5511638405385457,5511638406388402,1002945,0,0,0,0,0,,0,0,,,,0.0,,,,1004525,1004525,1.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,25,5511638406388402,5511638407385466,997064,0,0,0,0,0,,0,0,,,,0.0,,,,995358,995358,1.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,26,5511638407385466,5511638408388828,1003362,0,0,0,0,0,,0,0,,,,0.0,,,,1004348,1004348,1.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,27,5511638408388828,5511638409385680,996852,17409,39254,632,370,29693,0.7564324654812249,637,40768,0.4434962042084883,0.5854430379746836,21.25337469125165,17463976.59833155,,,,996574,996574,1.0,,,,0,,23680,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,28,5511638409385680,5511638410385345,999665,2784,11885,132,92,9959,0.8379469920067312,129,8256,0.23424484644509885,0.696969696969697,33.04597701149425,2784932.9525391003,,,,998752,998752,1.0,,,,0,,5888,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,29,5511638410385345,5511638411385342,999997,0,0,0,0,0,,0,0,,,,0.0,,,,1000657,1000657,1.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,30,5511638411385342,5511638412385332,999990,12771,62558,1544,529,49849,0.7968445282777582,1544,98816,0.20414655199974424,0.3426165803108808,41.42197165452979,12771127.711277112,,,,998979,998979,1.0,,,,0,,33856,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,31,5511638412385332,5511638413385291,999959,106868,92706,1390,517,39073,0.4214721808728669,1398,89472,1.1527624964942937,0.37194244604316545,4.837743758655538,106872381.76765248,,,,932982,932982,1.0,,,,0,,33088,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,32,5511638413385291,5511638414385224,999933,5709,12205,286,90,9054,0.7418271200327734,286,18304,0.46775911511675544,0.3146853146853147,15.764582238570677,5709382.528629418,,,,258529,258529,1.0,,,,0,,5760,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,33,5511638414385224,5511638415385230,1000006,0,0,0,0,0,,0,0,,,,0.0,,,,1000690,1000690,1.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,34,5511638415385230,5511638416385266,1000036,0,0,0,0,0,,0,0,,,,0.0,,,,999063,999063,1.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,35,5511638416385266,5511638417385216,999950,0,0,0,0,0,,0,0,,,,0.0,,,,1000734,1000734,1.0,,,,0,,0,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,36,5511638417385216,5511638418385375,1000159,72637,159579,3883,1183,110391,0.6917639539037092,3916,250624,0.45517893958478245,0.30466134432140096,16.28646557539546,72625452.55304407,,,,1011633,1011633,1.0,,,,0,,75712,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
pacca_gpu_ref_20260807__rodinia_heartwall__REF__rep93,93,rodinia_heartwall,pacca-a100,compute_bound,,REF,,,2261000,37,5511638418385375,5511638419385678,1000303,155271,205326,1669,904,115694,0.5634649289422674,1680,107520,0.7562169428128926,0.5416417016177352,5.822078817036021,155223967.13795722,,,,1000080,1000080,1.0,,,,0,,57856,nan,1.2362137734822234,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/roofline_calibration_REF.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/node_profile.json,/home/latorresn/hyperion-results/campaigns/pacca_gpu_ref_20260807/calibration_references.json,{'pacca-a100': 'sha256:72e9b633d928bc0219c9f2e373552475e54c8dbb2d5b6ff73c9e6284a80eb795'},warmup_excluded,,
