config_id,operation,size,family,resource_state,k,log10_k,ready_device,y_log_edp_ratio_k,device_label,cpu_ref_edp_js,gpu_ref_edp_js,oracle_ref_edp_js,cpu_total_energy_j,cpu_total_time_s,gpu_total_energy_j,gpu_total_time_s,device_margin_pct,log10_n,flops_per_dispatch_analytic,log10_flops_per_dispatch,logical_bytes_per_dispatch,log10_logical_bytes,arithmetic_intensity_analytic,cost_cpu_e_cold,cost_cpu_t_cold,cost_cpu_e_warm,cost_cpu_t_warm,cost_gpu_e_cold,cost_gpu_t_cold,cost_gpu_e_warm,cost_gpu_t_warm,above_noise_floor,probe_time_per_dispatch_s,probe_energy_per_dispatch_j,probe_avg_power_w,probe_region_to_sampling_ratio,probe_ipc,probe_mpki,probe_llc_miss_rate,probe_stall_backend_ratio,probe_ips,probe_freq_khz_observed,probe_running_ratio,probe_gpu_power_mw,probe_gpu_util_pct,probe_gpu_mem_util_pct,probe_gpu_sm_clock_mhz,probe_gpu_temperature_c,probe_device,probe_device_missing,probe_time_per_dispatch_s_missing,probe_energy_per_dispatch_j_missing,probe_avg_power_w_missing,probe_region_to_sampling_ratio_missing,probe_ipc_missing,probe_mpki_missing,probe_llc_miss_rate_missing,probe_stall_backend_ratio_missing,probe_ips_missing,probe_freq_khz_observed_missing,probe_running_ratio_missing,probe_gpu_power_mw_missing,probe_gpu_util_pct_missing,probe_gpu_mem_util_pct_missing,probe_gpu_sm_clock_mhz_missing,probe_gpu_temperature_c_missing
axpy_N10000,axpy,10000,vector,gpu_ready,3,0.47712125471966244,gpu,5.753024882507217,cpu,4.3758300188224244e-08,1.3790099634725861e-05,4.3758300188224244e-08,0.0022670230566033,1.9302097550691733e-05,0.0467988682531149,0.0002946673744360902,31414.248897714042,4.0,20000.0,4.301029995663981,240000.0,5.380211241711606,0.08333333333333333,0.0008246468755943,7.63e-06,0.0007211880905045,5.836048775345866e-06,88.28959796268714,0.6350012486666666,0.0155996227510383,9.82224581453634e-05,1,0.528868257,77.88544941967952,147.26814927688037,105.7736514,,,,,,,,63714.37452570537,0.0,0.0,1410.0,26.0,gpu,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
axpy_N10000,axpy,10000,vector,gpu_ready,5,0.6989700043360189,gpu,5.80933306874197,cpu,1.1489565569472644e-07,3.8305832318682956e-05,1.1489565569472644e-07,0.0037093992376123,3.097419510138346e-05,0.0779981137551915,0.000491112290726817,33239.66988313306,4.0,20000.0,4.301029995663981,240000.0,5.380211241711606,0.08333333333333333,0.0008246468755943,7.63e-06,0.0007211880905045,5.836048775345866e-06,88.28959796268714,0.6350012486666666,0.0155996227510383,9.82224581453634e-05,1,0.528868257,77.88544941967952,147.26814927688037,105.7736514,,,,,,,,63714.37452570537,0.0,0.0,1410.0,26.0,gpu,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
axpy_N10000,axpy,10000,vector,gpu_ready,10,1.0,gpu,5.852763095516711,cpu,4.400501549943804e-07,0.00015322332927473182,4.400501549943804e-07,0.0073153396901348006,6.015443897811279e-05,0.155996227510383,0.000982224581453634,34719.51489749811,4.0,20000.0,4.301029995663981,240000.0,5.380211241711606,0.08333333333333333,0.0008246468755943,7.63e-06,0.0007211880905045,5.836048775345866e-06,88.28959796268714,0.6350012486666666,0.0155996227510383,9.82224581453634e-05,1,0.528868257,77.88544941967952,147.26814927688037,105.7736514,,,,,,,,63714.37452570537,0.0,0.0,1410.0,26.0,gpu,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
axpy_N10000,axpy,10000,vector,gpu_ready,30,1.4771212547196624,gpu,5.882318218617104,cpu,3.845112588384402e-06,0.0013790099634725863,3.845112588384402e-06,0.021739101500224803,0.00017687541448503012,0.467988682531149,0.002946673744360902,35763.96839557835,4.0,20000.0,4.301029995663981,240000.0,5.380211241711606,0.08333333333333333,0.0008246468755943,7.63e-06,0.0007211880905045,5.836048775345866e-06,88.28959796268714,0.6350012486666666,0.0155996227510383,9.82224581453634e-05,1,0.528868257,77.88544941967952,147.26814927688037,105.7736514,,,,,,,,63714.37452570537,0.0,0.0,1410.0,26.0,gpu,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
axpy_N10000,axpy,10000,vector,gpu_ready,100,2.0,gpu,5.892780199919351,cpu,4.227883100126119e-05,0.01532233292747318,4.227883100126119e-05,0.07222226783553981,0.0005853988287592407,1.55996227510383,0.00982224581453634,36141.14613532269,4.0,20000.0,4.301029995663981,240000.0,5.380211241711606,0.08333333333333333,0.0008246468755943,7.63e-06,0.0007211880905045,5.836048775345866e-06,88.28959796268714,0.6350012486666666,0.0155996227510383,9.82224581453634e-05,1,0.528868257,77.88544941967952,147.26814927688037,105.7736514,,,,,,,,63714.37452570537,0.0,0.0,1410.0,26.0,gpu,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
axpy_N10000,axpy,10000,vector,gpu_ready,1000,3.0,gpu,5.896832141592064,cpu,0.004210786624757013,1.5322332927473181,0.004210786624757013,0.7212915492895898,0.005837842726570519,15.5996227510383,0.0982224581453634,36288.29105561095,4.0,20000.0,4.301029995663981,240000.0,5.380211241711606,0.08333333333333333,0.0008246468755943,7.63e-06,0.0007211880905045,5.836048775345866e-06,88.28959796268714,0.6350012486666666,0.0155996227510383,9.82224581453634e-05,1,0.528868257,77.88544941967952,147.26814927688037,105.7736514,,,,,,,,63714.37452570537,0.0,0.0,1410.0,26.0,gpu,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
axpy_N10000,axpy,10000,vector,none_ready,1,0.0,none,22.910471989127274,cpu,6.292055660784509e-09,56.06400495058432,6.292055660784509e-09,0.0008246468755943,7.63e-06,88.28959796268714,0.6350012486666666,891028432785.7021,4.0,20000.0,4.301029995663981,240000.0,5.380211241711606,0.08333333333333333,0.0008246468755943,7.63e-06,0.0007211880905045,5.836048775345866e-06,88.28959796268714,0.6350012486666666,0.0155996227510383,9.82224581453634e-05,1,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
axpy_N10000,axpy,10000,vector,none_ready,2,0.3010299956639812,none,21.714355352980725,cpu,2.0816289052121566e-08,56.082584284083815,2.0816289052121566e-08,0.0015458349660988002,1.3466048775345866e-05,88.30519758543818,0.635099471124812,269416821234.7708,4.0,20000.0,4.301029995663981,240000.0,5.380211241711606,0.08333333333333333,0.0008246468755943,7.63e-06,0.0007211880905045,5.836048775345866e-06,88.28959796268714,0.6350012486666666,0.0155996227510383,9.82224581453634e-05,1,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
axpy_N10000,axpy,10000,vector,none_ready,3,0.47712125471966244,none,20.971741132332983,cpu,4.3758300188224244e-08,56.101166682049886,4.3758300188224244e-08,0.0022670230566033,1.9302097550691733e-05,88.32079720818922,0.6351976935829573,128206914795.53615,4.0,20000.0,4.301029995663981,240000.0,5.380211241711606,0.08333333333333333,0.0008246468755943,7.63e-06,0.0007211880905045,5.836048775345866e-06,88.28959796268714,0.6350012486666666,0.0155996227510383,9.82224581453634e-05,1,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
axpy_N10000,axpy,10000,vector,none_ready,5,0.6989700043360189,none,20.00706047577305,cpu,1.1489565569472644e-07,56.138340671381805,1.1489565569472644e-07,0.0037093992376123,3.097419510138346e-05,88.3519964536913,0.6353941384992481,48860281284.82391,4.0,20000.0,4.301029995663981,240000.0,5.380211241711606,0.08333333333333333,0.0008246468755943,7.63e-06,0.0007211880905045,5.836048775345866e-06,88.28959796268714,0.6350012486666666,0.0155996227510383,9.82224581453634e-05,1,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
