fold,regime,resource_state,k,method,name,with_probe,abstention_rate,tuned,n,accuracy,balanced_accuracy,mcc,precision_migrate_gpu,recall_migrate_gpu,tp_gpu,fp_gpu,fn_gpu,tn_cpu,regret_ratio_mean,regret_ratio_median,regret_ratio_p95,regret_ratio_max,oracle_savings_captured_pct,edp_sum_js,edp_sum_ratio_vs_oracle
interpolation_fold1,interpolation,none_ready,10,baseline,oracle,,,,20,1.0,1.0,1.0,1.0,1.0,3,0,0,17,1.0,1.0,1.0,1.0,100.0,359.891276055815,1.0
interpolation_fold1,interpolation,none_ready,30,baseline,oracle,,,,20,1.0,1.0,1.0,1.0,1.0,3,0,0,17,1.0,1.0,1.0,1.0,100.0,1025.1212133088175,1.0
interpolation_fold1,interpolation,none_ready,100,baseline,oracle,,,,20,1.0,1.0,1.0,1.0,1.0,4,0,0,16,1.0,1.0,1.0,1.0,100.0,6027.2586393500815,1.0
interpolation_fold1,interpolation,none_ready,1000,baseline,oracle,,,,20,1.0,1.0,1.0,1.0,1.0,6,0,0,14,1.0,1.0,1.0,1.0,100.0,426667.6277732648,1.0
interpolation_fold1,interpolation,none_ready,1,baseline,stay_on_ready_device_k,,,,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,10.262041577135918,1.0
interpolation_fold1,interpolation,none_ready,2,baseline,stay_on_ready_device_k,,,,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,36.39565571757142,1.0
interpolation_fold1,interpolation,none_ready,3,baseline,stay_on_ready_device_k,,,,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,79.01752430745908,1.0
interpolation_fold1,interpolation,none_ready,5,baseline,stay_on_ready_device_k,,,,20,0.95,0.5,,,0.0,0,0,1,19,1.0196846102611086,1.0,1.0196846102611088,1.393692205222169,95.0,213.7260248355909,1.1543055929175463
interpolation_fold1,interpolation,none_ready,10,baseline,stay_on_ready_device_k,,,,20,0.85,0.5,,,0.0,0,0,3,17,1.2314330364526822,1.0,2.2655671151586327,4.224487887950698,85.0,839.0417290213335,2.331375570468698
interpolation_fold1,interpolation,none_ready,30,baseline,stay_on_ready_device_k,,,,20,0.85,0.5,,,0.0,0,0,3,17,2.215562105402205,1.0,7.241459503452521,16.931782457077063,85.0,7462.368158127345,7.27949832785219
interpolation_fold1,interpolation,none_ready,100,baseline,stay_on_ready_device_k,,,,20,0.8,0.5,,,0.0,0,0,4,16,3.881181308753122,1.0,13.989101139778056,40.51428717012421,80.0,82582.0121757727,13.701421677281383
interpolation_fold1,interpolation,none_ready,1000,baseline,stay_on_ready_device_k,,,,20,0.7,0.5,,,0.0,0,0,6,14,6.272282848355347,1.0,19.533317823390117,65.21492791278739,70.0,8245529.073874226,19.32541523458625
interpolation_fold1,interpolation,none_ready,1,baseline,k_break_even_table_train,,,,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,10.262041577135918,1.0
interpolation_fold1,interpolation,none_ready,2,baseline,k_break_even_table_train,,,,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,36.39565571757142,1.0
interpolation_fold1,interpolation,none_ready,3,baseline,k_break_even_table_train,,,,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,79.01752430745908,1.0
interpolation_fold1,interpolation,none_ready,5,baseline,k_break_even_table_train,,,,20,1.0,1.0,1.0,1.0,1.0,1,0,0,19,1.0,1.0,1.0,1.0,100.0,185.15549621083542,1.0
interpolation_fold1,interpolation,none_ready,10,baseline,k_break_even_table_train,,,,20,1.0,1.0,1.0,1.0,1.0,3,0,0,17,1.0,1.0,1.0,1.0,100.0,359.891276055815,1.0
interpolation_fold1,interpolation,none_ready,30,baseline,k_break_even_table_train,,,,20,1.0,1.0,1.0,1.0,1.0,3,0,0,17,1.0,1.0,1.0,1.0,100.0,1025.1212133088175,1.0
interpolation_fold1,interpolation,none_ready,100,baseline,k_break_even_table_train,,,,20,0.95,0.96875,0.8660254037844386,0.8,1.0,4,1,0,15,1.016973823255845,1.0,1.0169738232558452,1.3394764651168993,95.0,6063.112254543418,1.005948577510721
interpolation_fold1,interpolation,none_ready,1000,baseline,k_break_even_table_train,,,,20,0.9,0.9285714285714286,0.8017837257372732,0.75,1.0,6,2,0,12,2.7530891475610595,1.0,3.487087693564758,35.24622901121711,90.0,426934.9483960429,1.0006265312983158
interpolation_fold1,interpolation,none_ready,1,baseline,oracle_k,,,,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,10.262041577135918,1.0
interpolation_fold1,interpolation,none_ready,2,baseline,oracle_k,,,,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,36.39565571757142,1.0
interpolation_fold1,interpolation,none_ready,3,baseline,oracle_k,,,,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,79.01752430745908,1.0
interpolation_fold1,interpolation,none_ready,5,baseline,oracle_k,,,,20,1.0,1.0,1.0,1.0,1.0,1,0,0,19,1.0,1.0,1.0,1.0,100.0,185.15549621083542,1.0
interpolation_fold1,interpolation,none_ready,10,baseline,oracle_k,,,,20,1.0,1.0,1.0,1.0,1.0,3,0,0,17,1.0,1.0,1.0,1.0,100.0,359.891276055815,1.0
interpolation_fold1,interpolation,none_ready,30,baseline,oracle_k,,,,20,1.0,1.0,1.0,1.0,1.0,3,0,0,17,1.0,1.0,1.0,1.0,100.0,1025.1212133088175,1.0
interpolation_fold1,interpolation,none_ready,100,baseline,oracle_k,,,,20,1.0,1.0,1.0,1.0,1.0,4,0,0,16,1.0,1.0,1.0,1.0,100.0,6027.2586393500815,1.0
interpolation_fold1,interpolation,none_ready,1000,baseline,oracle_k,,,,20,1.0,1.0,1.0,1.0,1.0,6,0,0,14,1.0,1.0,1.0,1.0,100.0,426667.6277732648,1.0
interpolation_fold1,interpolation,cpu_ready,1,model_regression,ridge,False,0.0,True,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,8.244127224726086,1.0
interpolation_fold1,interpolation,cpu_ready,2,model_regression,ridge,False,0.0,True,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,32.97650889890434,1.0
interpolation_fold1,interpolation,cpu_ready,3,model_regression,ridge,False,0.0,True,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,74.19714502253477,1.0
interpolation_fold1,interpolation,cpu_ready,5,model_regression,ridge,False,0.0,True,20,0.95,0.5,,,0.0,0,0,1,19,1.017599273521809,1.0,1.0175992735218091,1.351985470436177,95.0,206.10318061815204,1.1414706138377346
interpolation_fold1,interpolation,cpu_ready,10,model_regression,ridge,False,0.0,True,20,0.85,0.5,,,0.0,0,0,3,17,1.225788790513779,1.0,2.2618180748703463,4.160557625498627,85.0,824.4127224726082,2.303425505220624
interpolation_fold1,interpolation,cpu_ready,30,model_regression,ridge,False,0.0,True,20,0.85,0.5,,,0.0,0,0,3,17,2.208812445870509,1.0,7.236582372430824,16.845718707580417,85.0,7419.714502253472,7.272588582590446
interpolation_fold1,interpolation,cpu_ready,100,model_regression,ridge,False,0.0,True,20,0.8,0.5,,,0.0,0,0,4,16,3.8760636993992437,1.0,13.985681630206056,40.45234178777914,80.0,82441.27224726081,13.708456705973717
interpolation_fold1,interpolation,cpu_ready,1000,model_regression,ridge,False,0.0,True,20,0.75,0.5833333333333334,0.35043832202523123,1.0,0.16666666666666666,1,0,5,14,5.463645314721479,1.0,17.29831576493133,65.20494639550444,75.0,5752310.562374186,13.484214654361892
interpolation_fold1,interpolation,gpu_ready,1,model_regression,ridge,False,0.05,True,20,0.55,0.5277777777777778,0.0335012605086404,0.9090909090909091,0.5555555555555556,10,1,8,1,1829.178781971375,1.0,12145.751352564272,23380.731973290898,55.00000000000001,0.855665599899427,1.6407269896058627
interpolation_fold1,interpolation,gpu_ready,2,model_regression,ridge,False,0.0,True,20,0.55,0.53125,0.050251890762960605,0.8181818181818182,0.5625,9,2,7,2,459.38406015893236,1.0,3049.8709946622394,5851.082347120962,55.00000000000001,2.7061956831590255,1.483902822609183
interpolation_fold1,interpolation,gpu_ready,3,model_regression,ridge,False,0.0,True,20,0.55,0.53125,0.050251890762960605,0.8181818181818182,0.5625,9,2,7,2,205.46684152372467,1.0,1361.4824870732455,2603.1042919766664,55.00000000000001,5.790056705056025,1.4723355339877344
interpolation_fold1,interpolation,gpu_ready,5,model_regression,ridge,False,0.0,True,20,0.65,0.6333333333333333,0.23570226039551584,0.8333333333333334,0.6666666666666666,10,2,5,3,51.883335269456765,1.0,97.75432918764803,939.007703149675,65.0,15.595222173379614,1.470029533727291
interpolation_fold1,interpolation,gpu_ready,10,model_regression,ridge,False,0.0,True,20,0.7,0.6666666666666666,0.30261376633440124,0.8461538461538461,0.7333333333333333,11,2,4,3,13.917553337063708,1.0,31.37159366500434,235.93534378102422,70.0,61.795752326214924,1.4840644886655778
interpolation_fold1,interpolation,gpu_ready,30,model_regression,ridge,False,0.0,True,20,0.75,0.7323232323232323,0.5044296328024895,0.7142857142857143,0.9090909090909091,10,4,1,5,4.151096850092043,1.0,26.86922295125791,29.24302072180847,75.0,563.5488267594764,1.5218015164674525
interpolation_fold1,interpolation,gpu_ready,100,model_regression,ridge,False,0.0,True,20,0.5,0.5353535353535354,0.09851341054817479,0.47058823529411764,0.8888888888888888,8,9,1,2,4.685791701122986,1.1056079107918662,22.751683966572845,33.610785054008836,50.0,6263.6580201936595,1.5288718553972322
interpolation_fold1,interpolation,gpu_ready,1000,model_regression,ridge,False,0.0,True,20,0.45,0.5769230769230769,0.24459979523511427,0.3888888888888889,1.0,7,11,0,2,13.30920221223649,2.9632027354190296,41.39468897482591,152.16491315968233,45.0,626361.0907293069,1.5313758604469152
interpolation_fold1,interpolation,none_ready,1,model_regression,ridge,False,0.0,True,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,10.262041577135918,1.0
interpolation_fold1,interpolation,none_ready,2,model_regression,ridge,False,0.0,True,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,36.39565571757142,1.0
interpolation_fold1,interpolation,none_ready,3,model_regression,ridge,False,0.0,True,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,79.01752430745908,1.0
interpolation_fold1,interpolation,none_ready,5,model_regression,ridge,False,0.0,True,20,0.95,0.5,,,0.0,0,0,1,19,1.0196846102611086,1.0,1.0196846102611088,1.393692205222169,95.0,213.7260248355909,1.1543055929175463
interpolation_fold1,interpolation,none_ready,10,model_regression,ridge,False,0.0,True,20,0.9,0.6666666666666666,0.5461186812727502,1.0,0.3333333333333333,1,0,2,17,1.1733097353599928,1.0,1.3908458726842394,4.224487887950698,90.0,696.7471067592595,1.9359933210806755
interpolation_fold1,interpolation,none_ready,30,model_regression,ridge,False,0.0,True,20,0.95,0.8333333333333333,0.7934920476158722,1.0,0.6666666666666666,2,0,1,17,1.1324008572536857,1.0,1.1324008572536874,3.6480171450737116,95.0,2093.8264680142574,2.042515988188309
interpolation_fold1,interpolation,none_ready,100,model_regression,ridge,False,0.0,True,20,0.9,0.75,0.6666666666666666,1.0,0.5,2,0,2,16,1.3258150143904999,1.0,2.179652496206883,6.567591974680686,90.0,19883.914989977184,3.298998131615149
interpolation_fold1,interpolation,none_ready,1000,model_regression,ridge,False,0.0,True,20,0.85,0.75,0.641688947919748,1.0,0.5,3,0,3,14,1.8684054373695052,1.0,4.014023739854063,14.787423184645325,85.0,458754.2784158436,1.0752029180419331
interpolation_fold1,interpolation,cpu_ready,1,model_regression,elasticnet,False,0.0,True,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,8.244127224726086,1.0
interpolation_fold1,interpolation,cpu_ready,2,model_regression,elasticnet,False,0.0,True,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,32.97650889890434,1.0
interpolation_fold1,interpolation,cpu_ready,3,model_regression,elasticnet,False,0.0,True,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,74.19714502253477,1.0
interpolation_fold1,interpolation,cpu_ready,5,model_regression,elasticnet,False,0.0,True,20,0.95,0.5,,,0.0,0,0,1,19,1.017599273521809,1.0,1.0175992735218091,1.351985470436177,95.0,206.10318061815204,1.1414706138377346
interpolation_fold1,interpolation,cpu_ready,10,model_regression,elasticnet,False,0.0,True,20,0.85,0.5,,,0.0,0,0,3,17,1.225788790513779,1.0,2.2618180748703463,4.160557625498627,85.0,824.4127224726082,2.303425505220624
interpolation_fold1,interpolation,cpu_ready,30,model_regression,elasticnet,False,0.0,True,20,0.85,0.5,,,0.0,0,0,3,17,2.208812445870509,1.0,7.236582372430824,16.845718707580417,85.0,7419.714502253472,7.272588582590446
interpolation_fold1,interpolation,cpu_ready,100,model_regression,elasticnet,False,0.0,True,20,0.8,0.5,,,0.0,0,0,4,16,3.8760636993992437,1.0,13.985681630206056,40.45234178777914,80.0,82441.27224726081,13.708456705973717
interpolation_fold1,interpolation,cpu_ready,1000,model_regression,elasticnet,False,0.0,True,20,0.8,0.6666666666666666,0.5091750772173156,1.0,0.3333333333333333,2,0,4,14,2.253397994946257,1.0,9.032433888492166,14.776914152795866,80.0,1887916.368430592,4.425538100796564
interpolation_fold1,interpolation,gpu_ready,1,model_regression,elasticnet,False,0.0,True,20,0.55,0.5277777777777778,0.0335012605086404,0.9090909090909091,0.5555555555555556,10,1,8,1,1829.178781971375,1.0,12145.751352564272,23380.731973290898,55.00000000000001,0.855665599899427,1.6407269896058627
interpolation_fold1,interpolation,gpu_ready,2,model_regression,elasticnet,False,0.0,True,20,0.55,0.53125,0.050251890762960605,0.8181818181818182,0.5625,9,2,7,2,459.38406015893236,1.0,3049.8709946622394,5851.082347120962,55.00000000000001,2.7061956831590255,1.483902822609183
interpolation_fold1,interpolation,gpu_ready,3,model_regression,elasticnet,False,0.0,True,20,0.55,0.53125,0.050251890762960605,0.8181818181818182,0.5625,9,2,7,2,205.46684152372467,1.0,1361.4824870732455,2603.1042919766664,55.00000000000001,5.790056705056025,1.4723355339877344
interpolation_fold1,interpolation,gpu_ready,5,model_regression,elasticnet,False,0.0,True,20,0.65,0.6333333333333333,0.23570226039551584,0.8333333333333334,0.6666666666666666,10,2,5,3,51.883335269456765,1.0,97.75432918764803,939.007703149675,65.0,15.595222173379614,1.470029533727291
interpolation_fold1,interpolation,gpu_ready,10,model_regression,elasticnet,False,0.0,True,20,0.7,0.6666666666666666,0.30261376633440124,0.8461538461538461,0.7333333333333333,11,2,4,3,13.917553337063708,1.0,31.37159366500434,235.93534378102422,70.0,61.795752326214924,1.4840644886655778
interpolation_fold1,interpolation,gpu_ready,30,model_regression,elasticnet,False,0.0,True,20,0.75,0.7323232323232323,0.5044296328024895,0.7142857142857143,0.9090909090909091,10,4,1,5,4.151096850092043,1.0,26.86922295125791,29.24302072180847,75.0,563.5488267594764,1.5218015164674525
interpolation_fold1,interpolation,gpu_ready,100,model_regression,elasticnet,False,0.0,True,20,0.5,0.5353535353535354,0.09851341054817479,0.47058823529411764,0.8888888888888888,8,9,1,2,4.685791701122986,1.1056079107918662,22.751683966572845,33.610785054008836,50.0,6263.6580201936595,1.5288718553972322
interpolation_fold1,interpolation,gpu_ready,1000,model_regression,elasticnet,False,0.0,True,20,0.45,0.5769230769230769,0.24459979523511427,0.3888888888888889,1.0,7,11,0,2,13.30920221223649,2.9632027354190296,41.39468897482591,152.16491315968233,45.0,626361.0907293069,1.5313758604469152
interpolation_fold1,interpolation,none_ready,1,model_regression,elasticnet,False,0.0,True,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,10.262041577135918,1.0
interpolation_fold1,interpolation,none_ready,2,model_regression,elasticnet,False,0.0,True,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,36.39565571757142,1.0
interpolation_fold1,interpolation,none_ready,3,model_regression,elasticnet,False,0.0,True,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,79.01752430745908,1.0
interpolation_fold1,interpolation,none_ready,5,model_regression,elasticnet,False,0.0,True,20,0.95,0.5,,,0.0,0,0,1,19,1.0196846102611086,1.0,1.0196846102611088,1.393692205222169,95.0,213.7260248355909,1.1543055929175463
interpolation_fold1,interpolation,none_ready,10,model_regression,elasticnet,False,0.0,True,20,0.95,0.8333333333333333,0.7934920476158722,1.0,0.6666666666666666,2,0,1,17,1.012085340962458,1.0,1.0120853409624582,1.2417068192491605,95.0,392.5866975377185,1.0908480523346524
interpolation_fold1,interpolation,none_ready,30,model_regression,elasticnet,False,0.0,True,20,0.95,0.8333333333333333,0.7934920476158722,1.0,0.6666666666666666,2,0,1,17,1.1324008572536857,1.0,1.1324008572536874,3.6480171450737116,95.0,2093.8264680142574,2.042515988188309
interpolation_fold1,interpolation,none_ready,100,model_regression,elasticnet,False,0.0,True,20,0.9,0.75,0.6666666666666666,1.0,0.5,2,0,2,16,1.3258150143904999,1.0,2.179652496206883,6.567591974680686,90.0,19883.914989977184,3.298998131615149
interpolation_fold1,interpolation,none_ready,1000,model_regression,elasticnet,False,0.0,True,20,0.85,0.75,0.641688947919748,1.0,0.5,3,0,3,14,1.8684054373695052,1.0,4.014023739854063,14.787423184645325,85.0,458754.2784158436,1.0752029180419331
interpolation_fold1,interpolation,cpu_ready,1,model_regression,huber,False,0.0,True,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,8.244127224726086,1.0
interpolation_fold1,interpolation,cpu_ready,2,model_regression,huber,False,0.0,True,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,32.97650889890434,1.0
interpolation_fold1,interpolation,cpu_ready,3,model_regression,huber,False,0.0,True,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,74.19714502253477,1.0
interpolation_fold1,interpolation,cpu_ready,5,model_regression,huber,False,0.0,True,20,0.95,0.5,,,0.0,0,0,1,19,1.017599273521809,1.0,1.0175992735218091,1.351985470436177,95.0,206.10318061815204,1.1414706138377346
interpolation_fold1,interpolation,cpu_ready,10,model_regression,huber,False,0.0,True,20,0.85,0.5,,,0.0,0,0,3,17,1.225788790513779,1.0,2.2618180748703463,4.160557625498627,85.0,824.4127224726082,2.303425505220624
interpolation_fold1,interpolation,cpu_ready,30,model_regression,huber,False,0.0,True,20,0.85,0.5,,,0.0,0,0,3,17,2.208812445870509,1.0,7.236582372430824,16.845718707580417,85.0,7419.714502253472,7.272588582590446
interpolation_fold1,interpolation,cpu_ready,100,model_regression,huber,False,0.0,True,20,0.85,0.625,0.4588314677411235,1.0,0.25,1,0,3,16,1.903446610010287,1.0,6.843876674092184,12.592699516649557,85.0,44165.620513857146,7.343924713956506
interpolation_fold1,interpolation,cpu_ready,1000,model_regression,huber,False,0.0,True,20,0.8,0.6666666666666666,0.5091750772173156,1.0,0.3333333333333333,2,0,4,14,2.253397994946257,1.0,9.032433888492166,14.776914152795866,80.0,1887916.368430592,4.425538100796564
interpolation_fold1,interpolation,gpu_ready,1,model_regression,huber,False,0.0,True,20,0.5,0.7222222222222222,0.2721655269759087,1.0,0.4444444444444444,8,0,10,2,1834.8559151507302,1.7746052336319844,12145.751352564272,23380.731973290898,50.0,0.8194528751776713,1.5712895892649636
interpolation_fold1,interpolation,gpu_ready,2,model_regression,huber,False,0.0,True,20,0.45,0.46875,-0.050251890762960605,0.7777777777777778,0.4375,7,2,9,2,461.00889066067464,1.968928591337277,3049.8709946622394,5851.082347120962,45.0,2.769880292286975,1.5188233465867442
interpolation_fold1,interpolation,gpu_ready,3,model_regression,huber,False,0.0,True,20,0.45,0.46875,-0.050251890762960605,0.7777777777777778,0.4375,7,2,9,2,206.27405711125556,1.6274277412731246,1361.4824870732455,2603.1042919766664,45.0,5.858378294740676,1.4897088188026142
interpolation_fold1,interpolation,gpu_ready,5,model_regression,huber,False,0.05,True,20,0.6,0.6,0.17407765595569785,0.8181818181818182,0.6,9,2,6,3,75.38633927265526,1.0,494.4574612182557,939.007703149675,60.0,15.657771564762228,1.4759255351838183
interpolation_fold1,interpolation,gpu_ready,10,model_regression,huber,False,0.0,True,20,0.65,0.6333333333333333,0.23570226039551584,0.8333333333333334,0.6666666666666666,10,2,5,3,14.574015007465775,1.0,31.37159366500434,235.93534378102422,65.0,61.84670669088008,1.4852881903003259
interpolation_fold1,interpolation,gpu_ready,30,model_regression,huber,False,0.0,True,20,0.75,0.7323232323232323,0.5044296328024895,0.7142857142857143,0.9090909090909091,10,4,1,5,4.151096850092043,1.0,26.86922295125791,29.24302072180847,75.0,563.5488267594764,1.5218015164674525
interpolation_fold1,interpolation,gpu_ready,100,model_regression,huber,False,0.0,True,20,0.55,0.5808080808080808,0.20100756305184242,0.5,0.8888888888888888,8,8,1,3,4.5805875807984116,1.0,22.751683966572845,33.610785054008836,55.00000000000001,6263.570104658496,1.5288503964371598
interpolation_fold1,interpolation,gpu_ready,1000,model_regression,huber,False,0.0,True,20,0.45,0.5769230769230769,0.24459979523511427,0.3888888888888889,1.0,7,11,0,2,13.30920221223649,2.9632027354190296,41.39468897482591,152.16491315968233,45.0,626361.0907293069,1.5313758604469152
interpolation_fold1,interpolation,none_ready,1,model_regression,huber,False,0.0,True,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,10.262041577135918,1.0
interpolation_fold1,interpolation,none_ready,2,model_regression,huber,False,0.0,True,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,36.39565571757142,1.0
interpolation_fold1,interpolation,none_ready,3,model_regression,huber,False,0.0,True,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,79.01752430745908,1.0
interpolation_fold1,interpolation,none_ready,5,model_regression,huber,False,0.0,True,20,1.0,1.0,1.0,1.0,1.0,1,0,0,19,1.0,1.0,1.0,1.0,100.0,185.15549621083542,1.0
interpolation_fold1,interpolation,none_ready,10,model_regression,huber,False,0.0,True,20,0.95,0.8333333333333333,0.7934920476158722,1.0,0.6666666666666666,2,0,1,17,1.012085340962458,1.0,1.0120853409624582,1.2417068192491605,95.0,392.5866975377185,1.0908480523346524
interpolation_fold1,interpolation,none_ready,30,model_regression,huber,False,0.0,True,20,0.95,0.8333333333333333,0.7934920476158722,1.0,0.6666666666666666,2,0,1,17,1.1324008572536857,1.0,1.1324008572536874,3.6480171450737116,95.0,2093.8264680142574,2.042515988188309
interpolation_fold1,interpolation,none_ready,100,model_regression,huber,False,0.0,True,20,0.95,0.875,0.8401680504168059,1.0,0.75,3,0,1,16,1.0474354156564654,1.0,1.0474354156564663,1.948708313129311,95.0,6144.671107771505,1.0194802439130246
interpolation_fold1,interpolation,none_ready,1000,model_regression,huber,False,0.0,True,20,0.95,0.9166666666666667,0.8819171036881969,1.0,0.8333333333333334,5,0,1,14,1.0566841423150393,1.0,1.0566841423150402,2.133682846300787,95.0,429272.60999814654,1.0061054133365517
interpolation_fold1,interpolation,cpu_ready,1,model_regression,tree,False,0.0,True,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,8.244127224726086,1.0
interpolation_fold1,interpolation,cpu_ready,2,model_regression,tree,False,0.0,True,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,32.97650889890434,1.0
interpolation_fold1,interpolation,cpu_ready,3,model_regression,tree,False,0.0,True,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,74.19714502253477,1.0
interpolation_fold1,interpolation,cpu_ready,5,model_regression,tree,False,0.0,True,20,0.95,0.5,,,0.0,0,0,1,19,1.017599273521809,1.0,1.0175992735218091,1.351985470436177,95.0,206.10318061815204,1.1414706138377346
interpolation_fold1,interpolation,cpu_ready,10,model_regression,tree,False,0.0,True,20,0.85,0.5,,,0.0,0,0,3,17,1.225788790513779,1.0,2.2618180748703463,4.160557625498627,85.0,824.4127224726082,2.303425505220624
interpolation_fold1,interpolation,cpu_ready,30,model_regression,tree,False,0.0,True,20,0.85,0.5,,,0.0,0,0,3,17,2.208812445870509,1.0,7.236582372430824,16.845718707580417,85.0,7419.714502253472,7.272588582590446
interpolation_fold1,interpolation,cpu_ready,100,model_regression,tree,False,0.0,True,20,0.8,0.5,,,0.0,0,0,4,16,3.8760636993992437,1.0,13.985681630206056,40.45234178777914,80.0,82441.27224726081,13.708456705973717
interpolation_fold1,interpolation,cpu_ready,1000,model_regression,tree,False,0.0,True,20,0.7,0.5,,,0.0,0,0,6,14,6.270094135256621,1.0,19.532774909942958,65.20494639550444,70.0,8244127.224726083,19.3253788943887
interpolation_fold1,interpolation,gpu_ready,1,model_regression,tree,False,0.0,True,20,0.9,0.9444444444444444,0.6666666666666666,1.0,0.8888888888888888,16,0,2,2,11.67187910508672,1.0,13.06616852562444,212.88837163447042,90.0,0.5833718452501997,1.1186074695426331
interpolation_fold1,interpolation,gpu_ready,2,model_regression,tree,False,0.0,True,20,0.9,0.84375,0.6875,0.9375,0.9375,15,1,1,3,3.6557752329399498,1.0,4.016075239351526,53.715171318341724,90.0,1.93517934179703,1.0611272885468008
interpolation_fold1,interpolation,gpu_ready,3,model_regression,tree,False,0.0,True,20,0.9,0.84375,0.6875,0.9375,0.9375,15,1,1,3,2.194231881278923,1.0,2.9062254962543532,24.093533608939104,90.0,4.166968934522873,1.059605586584954
interpolation_fold1,interpolation,gpu_ready,5,model_regression,tree,False,0.0,True,20,0.85,0.7666666666666666,0.5773502691896257,0.875,0.9333333333333333,14,2,1,3,1.4647652386553873,1.0,2.565979536213363,8.833217903967512,85.0,11.2704944085116,1.0623740691877515
interpolation_fold1,interpolation,gpu_ready,10,model_regression,tree,False,0.0,True,20,0.85,0.7666666666666666,0.5773502691896257,0.875,0.9333333333333333,14,2,1,3,1.2104240411193814,1.0,2.3285788808048826,2.6899142766254958,85.0,44.42899477661614,1.0669907062060864
interpolation_fold1,interpolation,gpu_ready,30,model_regression,tree,False,0.0,True,20,0.75,0.7222222222222222,0.5527707983925666,0.6875,1.0,11,5,0,4,1.3816857872310297,1.0,3.106757229979879,3.713404834602604,75.0,397.05852029378747,1.0722127872822298
interpolation_fold1,interpolation,gpu_ready,100,model_regression,tree,False,0.0,True,20,0.65,0.6818181818181819,0.45226701686664544,0.5625,1.0,9,7,0,4,1.8371303859047738,1.0,4.686720789960184,5.844859430310296,65.0,4403.205462567777,1.0747612471095744
interpolation_fold1,interpolation,gpu_ready,1000,model_regression,tree,False,0.0,True,20,0.55,0.6538461538461539,0.36689969285267143,0.4375,1.0,7,9,0,4,4.116202921220576,1.0,17.409289700476165,18.921876151794734,55.00000000000001,440022.99398822954,1.075802122782823
interpolation_fold1,interpolation,none_ready,1,model_regression,tree,False,0.0,True,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,10.262041577135918,1.0
interpolation_fold1,interpolation,none_ready,2,model_regression,tree,False,0.0,True,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,36.39565571757142,1.0
interpolation_fold1,interpolation,none_ready,3,model_regression,tree,False,0.0,True,20,1.0,1.0,,,,0,0,0,20,1.0,1.0,1.0,1.0,100.0,79.01752430745908,1.0
interpolation_fold1,interpolation,none_ready,5,model_regression,tree,False,0.0,True,20,0.95,0.5,,,0.0,0,0,1,19,1.0196846102611086,1.0,1.0196846102611088,1.393692205222169,95.0,213.7260248355909,1.1543055929175463
